Year,ID,Location,Block,Border,Row,Tree,Family,Genotype,GLD,DBH,Height,Crown_height,Survival
Year_5,10906,LA_Tech,2,1,9,6,AGHS2,5,NA,8.89,8.6,2.844799898,NA
Year_5,10907,LA_Tech,2,0,9,7,AGHS2,5,NA,8.382,8.3,2.920999898,NA
Year_5,10908,LA_Tech,2,0,9,8,AGHS2,5,NA,9.652,8.6,3.632200102,NA
Year_5,10909,LA_Tech,2,0,9,9,AGHS2,5,NA,8.636,8.3,3.251200102,NA
Year_5,10910,LA_Tech,2,1,9,10,AGHS2,5,NA,8.89,8.3,2.870200102,NA
Year_5,10911,LA_Tech,2,1,9,11,AGHS4,2,NA,10.668,8.1,2.794000102,NA
Year_5,10912,LA_Tech,2,0,9,12,AGHS4,2,NA,10.922,7.7,3.149599898,NA
Year_5,10913,LA_Tech,2,0,9,13,AGHS4,2,NA,9.144,7.6,3.301999898,NA
Year_5,10914,LA_Tech,2,0,9,14,AGHS4,2,NA,10.668,7.7,3.2004,NA
Year_5,10915,LA_Tech,2,1,9,15,AGHS4,2,NA,11.938,7.3,2.8956,NA
Year_5,10916,LA_Tech,2,1,9,16,AGH2,3,NA,8.382,6.4,NA,NA
Year_5,10917,LA_Tech,2,0,9,17,AGH2,3,NA,7.366,6.9,2.006599898,NA
Year_5,10918,LA_Tech,2,0,9,18,AGH2,3,NA,6.858,5,0.965200102,NA
Year_5,10919,LA_Tech,2,0,9,19,AGH2,3,NA,NA,NA,NA,NA
Year_5,10920,LA_Tech,2,1,9,20,AGH2,3,NA,NA,NA,NA,NA
Year_5,10921,LA_Tech,2,1,9,21,AGH25,4,NA,NA,NA,NA,NA
Year_5,10922,LA_Tech,2,0,9,22,AGH25,4,NA,NA,NA,0.482599898,NA
Year_5,10923,LA_Tech,2,0,9,23,AGH25,4,NA,8.128,6.4,0.634999898,NA
Year_5,10924,LA_Tech,2,0,9,24,AGH25,4,NA,7.366,5.5,1.727200102,NA
Year_5,10925,LA_Tech,2,1,9,25,AGH25,4,NA,8.382,5.9,2.336800102,NA
Year_5,10926,LA_Tech,2,1,9,26,AGHS3,1,NA,8.382,6.8,1.955800102,NA
Year_5,10927,LA_Tech,2,0,9,27,AGHS3,1,NA,8.382,6.3,0.4572,NA
Year_5,10928,LA_Tech,2,0,9,28,AGHS3,1,NA,9.652,7.2,0.6096,NA
Year_5,10929,LA_Tech,2,0,9,29,AGHS3,1,NA,7.366,6.6,0.762,NA
Year_5,10930,LA_Tech,2,1,9,30,AGHS3,1,NA,10.16,7.1,0.4572,NA
Year_5,11001,LA_Tech,2,1,10,1,AGHS1,6,NA,8.89,7.1,0.558799898,NA
Year_5,11002,LA_Tech,2,1,10,2,AGHS1,6,NA,10.16,8,0.736600102,NA
Year_5,11003,LA_Tech,2,1,10,3,AGHS1,6,NA,10.414,8.3,2.4384,NA
Year_5,11004,LA_Tech,2,1,10,4,AGHS1,6,NA,11.176,8.6,3.1242,NA
Year_5,11005,LA_Tech,2,1,10,5,AGHS1,6,NA,9.144,8,3.2004,NA
Year_5,11006,LA_Tech,2,1,10,6,AGHS2,5,NA,11.176,8.8,2.667,NA
Year_5,11007,LA_Tech,2,1,10,7,AGHS2,5,NA,10.668,8.8,3.1242,NA
Year_5,11008,LA_Tech,2,1,10,8,AGHS2,5,NA,11.938,8.7,2.3622,NA
Year_5,11009,LA_Tech,2,1,10,9,AGHS2,5,NA,10.922,8.5,3.835399898,NA
Year_5,11010,LA_Tech,2,1,10,10,AGHS2,5,NA,9.906,8.3,2.336800102,NA
Year_5,11011,LA_Tech,2,1,10,11,AGHS4,2,NA,10.668,7.9,3.556000102,NA
Year_5,11012,LA_Tech,2,1,10,12,AGHS4,2,NA,11.43,7.7,4.368799898,NA
Year_5,11013,LA_Tech,2,1,10,13,AGHS4,2,NA,10.922,7.7,3.860800102,NA
Year_5,11014,LA_Tech,2,1,10,14,AGHS4,2,NA,10.922,7.9,4.241800102,NA
Year_5,11015,LA_Tech,2,1,10,15,AGHS4,2,NA,11.43,7.6,1.651000102,NA
Year_5,11016,LA_Tech,2,1,10,16,AGH2,3,NA,8.382,7.7,1.574800102,NA
Year_5,11017,LA_Tech,2,1,10,17,AGH2,3,NA,10.16,7.3,1.473199898,NA
Year_5,11018,LA_Tech,2,1,10,18,AGH2,3,NA,8.636,6.1,0.736600102,NA
Year_5,11019,LA_Tech,2,1,10,19,AGH2,3,NA,7.366,6.2,0.508000102,NA
Year_5,11020,LA_Tech,2,1,10,20,AGH2,3,NA,8.382,5.5,0.584200102,NA
Year_5,11021,LA_Tech,2,1,10,21,AGH25,4,NA,NA,NA,NA,NA
Year_5,11022,LA_Tech,2,1,10,22,AGH25,4,NA,8.636,7,NA,NA
Year_5,11023,LA_Tech,2,1,10,23,AGH25,4,NA,8.636,7,0.6858,NA
Year_5,11024,LA_Tech,2,1,10,24,AGH25,4,NA,8.89,6.8,0.431800102,NA
Year_5,11025,LA_Tech,2,1,10,25,AGH25,4,NA,9.652,7,0.736600102,NA
Year_5,11026,LA_Tech,2,1,10,26,AGHS3,1,NA,NA,NA,NA,NA
Year_5,11027,LA_Tech,2,1,10,27,AGHS3,1,NA,NA,NA,NA,NA
Year_5,11028,LA_Tech,2,1,10,28,AGHS3,1,NA,9.652,7,0.863599898,NA
Year_5,11029,LA_Tech,2,1,10,29,AGHS3,1,NA,8.382,6.7,1.473199898,NA
Year_5,11030,LA_Tech,2,1,10,30,AGHS3,1,NA,NA,NA,NA,NA
Year_5,11101,LA_Tech,3,1,11,1,AGHS4,2,NA,11.938,7.2,0.4572,NA
Year_5,11102,LA_Tech,3,1,11,2,AGHS4,2,NA,10.668,7.7,0.3048,NA
Year_5,11103,LA_Tech,3,1,11,3,AGHS4,2,NA,12.7,7.7,0.8382,NA
Year_5,11104,LA_Tech,3,1,11,4,AGHS4,2,NA,6.35,7.4,0.355601016,NA
Year_5,11105,LA_Tech,3,1,11,5,AGHS4,2,NA,11.684,7.9,0.558799898,NA
Year_5,11106,LA_Tech,3,1,11,6,AGH2,3,NA,8.128,7.7,0.4572,NA
Year_5,11107,LA_Tech,3,1,11,7,AGH2,3,NA,10.414,7.5,1.3716,NA
Year_5,11108,LA_Tech,3,1,11,8,AGH2,3,NA,9.398,7.6,0.6096,NA
Year_5,11109,LA_Tech,3,1,11,9,AGH2,3,NA,NA,NA,NA,NA
Year_5,11110,LA_Tech,3,1,11,10,AGH2,3,NA,8.128,7.6,0.9144,NA
Year_5,11111,LA_Tech,3,1,11,11,AGHS2,5,NA,11.176,8.4,2.286,NA
Year_5,11112,LA_Tech,3,1,11,12,AGHS2,5,NA,9.398,8.2,2.489200102,NA
Year_5,11113,LA_Tech,3,1,11,13,AGHS2,5,NA,10.922,8.3,3.784600102,NA
Year_5,11114,LA_Tech,3,1,11,14,AGHS2,5,NA,9.144,8.5,4.572,NA
Year_5,11115,LA_Tech,3,1,11,15,AGHS2,5,NA,9.144,8.3,2.539999898,NA
Year_5,11116,LA_Tech,3,1,11,16,AGHS1,6,NA,10.414,7.9,2.5908,NA
Year_5,11117,LA_Tech,3,1,11,17,AGHS1,6,NA,10.414,8,3.175000102,NA
Year_5,11118,LA_Tech,3,1,11,18,AGHS1,6,NA,8.382,7.9,4.063999898,NA
Year_5,11119,LA_Tech,3,1,11,19,AGHS1,6,NA,10.668,8,3.301999898,NA
Year_5,11120,LA_Tech,3,1,11,20,AGHS1,6,NA,8.382,7.2,3.2004,NA
Year_5,11121,LA_Tech,3,1,11,21,AGHS3,1,NA,9.398,7.9,2.006599898,NA
Year_5,11122,LA_Tech,3,1,11,22,AGHS3,1,NA,10.414,7.9,2.7432,NA
Year_5,11123,LA_Tech,3,1,11,23,AGHS3,1,NA,9.652,7.7,1.422400102,NA
Year_5,11124,LA_Tech,3,1,11,24,AGHS3,1,NA,10.16,7.8,1.4478,NA
Year_5,11125,LA_Tech,3,1,11,25,AGHS3,1,NA,11.684,7.6,0.711199898,NA
Year_5,11126,LA_Tech,3,1,11,26,AGH25,4,NA,NA,NA,NA,NA
Year_5,11127,LA_Tech,3,1,11,27,AGH25,4,NA,10.16,6.3,0.4572,NA
Year_5,11128,LA_Tech,3,1,11,28,AGH25,4,NA,9.652,7.2,0.6096,NA
Year_5,11129,LA_Tech,3,1,11,29,AGH25,4,NA,5.588,5.8,0.584200102,NA
Year_5,11130,LA_Tech,3,1,11,30,AGH25,4,NA,9.398,7.5,0.4572,NA
Year_5,11201,LA_Tech,3,1,12,1,AGHS4,2,NA,11.938,7.2,0.660400102,NA
Year_5,11202,LA_Tech,3,0,12,2,AGHS4,2,NA,10.922,7.8,0.508000102,NA
Year_5,11203,LA_Tech,3,0,12,3,AGHS4,2,NA,10.414,7.8,1.270000102,NA
Year_5,11204,LA_Tech,3,0,12,4,AGHS4,2,NA,10.922,7.6,1.9812,NA
Year_5,11205,LA_Tech,3,1,12,5,AGHS4,2,NA,11.176,7.6,3.048,NA
Year_5,11206,LA_Tech,3,1,12,6,AGH2,3,NA,7.874,5.9,2.997199898,NA
Year_5,11207,LA_Tech,3,0,12,7,AGH2,3,NA,8.636,6.6,2.794000102,NA
Year_5,11208,LA_Tech,3,0,12,8,AGH2,3,NA,6.604,6.2,4.1148,NA
Year_5,11209,LA_Tech,3,0,12,9,AGH2,3,NA,10.922,7.6,3.860800102,NA
Year_5,11210,LA_Tech,3,1,12,10,AGH2,3,NA,8.128,6.5,3.403601016,NA
Year_5,11211,LA_Tech,3,1,12,11,AGHS2,5,NA,10.668,8.4,3.6576,NA
Year_5,11212,LA_Tech,3,0,12,12,AGHS2,5,NA,9.398,8.6,3.098801016,NA
Year_5,11213,LA_Tech,3,0,12,13,AGHS2,5,NA,10.668,8.4,3.2004,NA
Year_5,11214,LA_Tech,3,0,12,14,AGHS2,5,NA,8.636,8.4,2.184401016,NA
Year_5,11215,LA_Tech,3,1,12,15,AGHS2,5,NA,8.636,8.4,3.632200102,NA
Year_5,11216,LA_Tech,3,1,12,16,AGHS1,6,NA,9.906,8.6,3.149599898,NA
Year_5,11217,LA_Tech,3,0,12,17,AGHS1,6,NA,13.716,8.3,3.2004,NA
Year_5,11218,LA_Tech,3,0,12,18,AGHS1,6,NA,10.16,8.4,3.429,NA
Year_5,11219,LA_Tech,3,0,12,19,AGHS1,6,NA,8.128,8.4,3.149599898,NA
Year_5,11220,LA_Tech,3,1,12,20,AGHS1,6,NA,10.668,8.5,3.403601016,NA
Year_5,11221,LA_Tech,3,1,12,21,AGHS3,1,NA,9.652,8,4.1148,NA
Year_5,11222,LA_Tech,3,0,12,22,AGHS3,1,NA,11.43,8.5,3.048,NA
Year_5,11223,LA_Tech,3,0,12,23,AGHS3,1,NA,NA,NA,3.6576,NA
Year_5,11224,LA_Tech,3,0,12,24,AGHS3,1,NA,7.874,2.5,2.997199898,NA
Year_5,11225,LA_Tech,3,1,12,25,AGHS3,1,NA,11.43,7.9,1.320799898,NA
Year_5,11226,LA_Tech,3,1,12,26,AGH25,4,NA,8.128,6.3,0.4572,NA
Year_5,11227,LA_Tech,3,0,12,27,AGH25,4,NA,9.144,6.6,0.355600102,NA
Year_5,11228,LA_Tech,3,0,12,28,AGH25,4,NA,8.636,5.6,0.889000102,NA
Year_5,11229,LA_Tech,3,0,12,29,AGH25,4,NA,10.414,7.5,0.660400102,NA
Year_5,11230,LA_Tech,3,1,12,30,AGH25,4,NA,8.128,7.6,0.787399898,NA
Year_5,11301,LA_Tech,3,1,13,1,AGHS4,2,NA,11.938,7.3,0.6096,NA
Year_5,11302,LA_Tech,3,0,13,2,AGHS4,2,NA,10.16,7.3,0.508000102,NA
Year_5,11303,LA_Tech,3,0,13,3,AGHS4,2,NA,10.414,7.8,0.711199898,NA
Year_5,11304,LA_Tech,3,0,13,4,AGHS4,2,NA,11.684,7.9,1.015999898,NA
Year_5,11305,LA_Tech,3,1,13,5,AGHS4,2,NA,12.7,7.7,0.508001016,NA
Year_5,11306,LA_Tech,3,1,13,6,AGH2,3,NA,9.398,7.5,1.346200102,NA
Year_5,11307,LA_Tech,3,0,13,7,AGH2,3,NA,10.414,7.5,0.660400102,NA
Year_5,11308,LA_Tech,3,0,13,8,AGH2,3,NA,10.668,6.5,0.9144,NA
Year_5,11309,LA_Tech,3,0,13,9,AGH2,3,NA,9.144,7.2,1.524,NA
Year_5,11310,LA_Tech,3,1,13,10,AGH2,3,NA,11.43,7.6,1.320799898,NA
Year_5,11311,LA_Tech,3,1,13,11,AGHS2,5,NA,10.668,8.5,2.794000102,NA
Year_5,11312,LA_Tech,3,0,13,12,AGHS2,5,NA,10.414,8.5,2.997199898,NA
Year_5,11313,LA_Tech,3,0,13,13,AGHS2,5,NA,9.906,8.5,4.1148,NA
Year_5,11314,LA_Tech,3,0,13,14,AGHS2,5,NA,10.16,8.5,3.6576,NA
Year_5,11315,LA_Tech,3,1,13,15,AGHS2,5,NA,9.906,8.5,3.403601016,NA
Year_5,11316,LA_Tech,3,1,13,16,AGHS1,6,NA,9.144,8.5,3.048,NA
Year_5,11317,LA_Tech,3,0,13,17,AGHS1,6,NA,9.144,8.5,3.632200102,NA
Year_5,11318,LA_Tech,3,0,13,18,AGHS1,6,NA,9.652,8.5,3.2004,NA
Year_5,11319,LA_Tech,3,0,13,19,AGHS1,6,NA,11.176,8.5,3.429,NA
Year_5,11320,LA_Tech,3,1,13,20,AGHS1,6,NA,8.89,8,3.098801016,NA
Year_5,11321,LA_Tech,3,1,13,21,AGHS3,1,NA,10.668,8,3.2004,NA
Year_5,11322,LA_Tech,3,0,13,22,AGHS3,1,NA,9.144,7.5,3.149599898,NA
Year_5,11323,LA_Tech,3,0,13,23,AGHS3,1,NA,10.668,7.6,2.184401016,NA
Year_5,11324,LA_Tech,3,0,13,24,AGHS3,1,NA,10.414,7.4,3.149599898,NA
Year_5,11325,LA_Tech,3,1,13,25,AGHS3,1,NA,9.144,7.4,1.9812,NA
Year_5,11326,LA_Tech,3,1,13,26,AGH25,4,NA,11.176,7.5,1.270000102,NA
Year_5,11327,LA_Tech,3,0,13,27,AGH25,4,NA,9.144,5.8,0.660400102,NA
Year_5,11328,LA_Tech,3,0,13,28,AGH25,4,NA,9.906,7.1,0.889000102,NA
Year_5,11329,LA_Tech,3,0,13,29,AGH25,4,NA,7.62,6,0.787399898,NA
Year_5,11330,LA_Tech,3,1,13,30,AGH25,4,NA,10.414,7.5,0.4572,NA
Year_5,11401,LA_Tech,3,1,14,1,AGHS4,2,NA,11.684,7.3,0.355600102,NA
Year_5,11402,LA_Tech,3,0,14,2,AGHS4,2,NA,10.668,7.3,0.634999898,NA
Year_5,11403,LA_Tech,3,0,14,3,AGHS4,2,NA,10.922,7.8,2.844799898,NA
Year_5,11404,LA_Tech,3,0,14,4,AGHS4,2,NA,10.922,7.8,0.5334,NA
Year_5,11405,LA_Tech,3,1,14,5,AGHS4,2,NA,11.43,7.5,0.584200102,NA
Year_5,11406,LA_Tech,3,1,14,6,AGH2,3,NA,7.874,6,0.863599898,NA
Year_5,11407,LA_Tech,3,0,14,7,AGH2,3,NA,9.398,6.9,0.9906,NA
Year_5,11408,LA_Tech,3,0,14,8,AGH2,3,NA,7.366,6.5,0.736600102,NA
Year_5,11409,LA_Tech,3,0,14,9,AGH2,3,NA,11.176,7.7,1.2192,NA
Year_5,11410,LA_Tech,3,1,14,10,AGH2,3,NA,8.382,6.5,0.6858,NA
Year_5,11411,LA_Tech,3,1,14,11,AGHS2,5,NA,10.922,8.5,1.905,NA
Year_5,11412,LA_Tech,3,0,14,12,AGHS2,5,NA,9.906,8.5,3.6576,NA
Year_5,11413,LA_Tech,3,0,14,13,AGHS2,5,NA,9.144,8.5,3.5052,NA
Year_5,11414,LA_Tech,3,0,14,14,AGHS2,5,NA,10.414,8.5,2.006599898,NA
Year_5,11415,LA_Tech,3,1,14,15,AGHS2,5,NA,9.144,8.5,2.692399898,NA
Year_5,11416,LA_Tech,3,1,14,16,AGHS1,6,NA,10.668,8.5,3.2004,NA
Year_5,11417,LA_Tech,3,0,14,17,AGHS1,6,NA,9.144,8.5,2.667,NA
Year_5,11418,LA_Tech,3,0,14,18,AGHS1,6,NA,9.652,8.5,3.1242,NA
Year_5,11419,LA_Tech,3,0,14,19,AGHS1,6,NA,9.144,8,2.4384,NA
Year_5,11420,LA_Tech,3,1,14,20,AGHS1,6,NA,10.668,8.2,1.955800102,NA
Year_5,11421,LA_Tech,3,1,14,21,AGHS3,1,NA,9.906,7.9,3.1242,NA
Year_5,11422,LA_Tech,3,0,14,22,AGHS3,1,NA,11.43,7.6,1.727200102,NA
Year_5,11423,LA_Tech,3,0,14,23,AGHS3,1,NA,NA,NA,NA,NA
Year_5,11424,LA_Tech,3,0,14,24,AGHS3,1,NA,7.874,7.4,2.3622,NA
Year_5,11425,LA_Tech,3,1,14,25,AGHS3,1,NA,10.922,7.8,1.473199898,NA
Year_5,11426,LA_Tech,3,1,14,26,AGH25,4,NA,8.128,6.5,0.9144,NA
Year_5,11427,LA_Tech,3,0,14,27,AGH25,4,NA,9.906,7,0.6858,NA
Year_5,11428,LA_Tech,3,0,14,28,AGH25,4,NA,8.89,6,0.736600102,NA
Year_5,11429,LA_Tech,3,0,14,29,AGH25,4,NA,11.176,7.6,0.6096,NA
Year_5,11430,LA_Tech,3,1,14,30,AGH25,4,NA,8.128,7.5,0.3048,NA
Year_5,11501,LA_Tech,3,1,15,1,AGHS4,2,NA,NA,NA,0.508000102,NA
Year_5,11502,LA_Tech,3,1,15,2,AGHS4,2,NA,13.462,7.5,0.431800102,NA
Year_5,11503,LA_Tech,3,1,15,3,AGHS4,2,NA,11.43,7.6,0.6096,NA
Year_5,11504,LA_Tech,3,1,15,4,AGHS4,2,NA,7.62,7.6,0.584200102,NA
Year_5,11505,LA_Tech,3,1,15,5,AGHS4,2,NA,10.922,7.7,0.4572,NA
Year_5,11506,LA_Tech,3,1,15,6,AGH2,3,NA,11.43,7.6,0.736600102,NA
Year_5,11507,LA_Tech,3,1,15,7,AGH2,3,NA,7.874,6,1.651000102,NA
Year_5,11508,LA_Tech,3,1,15,8,AGH2,3,NA,8.636,6.7,0.355601016,NA
Year_5,11509,LA_Tech,3,1,15,9,AGH2,3,NA,9.144,5.4,1.574800102,NA
Year_5,11510,LA_Tech,3,1,15,10,AGH2,3,NA,7.366,4.4,0.863599898,NA
Year_5,11511,LA_Tech,3,1,15,11,AGHS2,5,NA,8.636,6.6,1.473199898,NA
Year_5,11512,LA_Tech,3,1,15,12,AGHS2,5,NA,9.398,7.7,3.835399898,NA
Year_5,11513,LA_Tech,3,1,15,13,AGHS2,5,NA,10.16,2.4,3.784600102,NA
Year_5,11514,LA_Tech,3,1,15,14,AGHS2,5,NA,9.906,2.9,4.241800102,NA
Year_5,11515,LA_Tech,3,1,15,15,AGHS2,5,NA,9.906,8.2,4.572,NA
Year_5,11516,LA_Tech,3,1,15,16,AGHS1,6,NA,9.906,8,2.286,NA
Year_5,11517,LA_Tech,3,1,15,17,AGHS1,6,NA,9.398,7.8,2.5908,NA
Year_5,11518,LA_Tech,3,1,15,18,AGHS1,6,NA,9.906,7.8,3.556000102,NA
Year_5,11519,LA_Tech,3,1,15,19,AGHS1,6,NA,8.89,7.6,2.336800102,NA
Year_5,11520,LA_Tech,3,1,15,20,AGHS1,6,NA,10.668,7.7,4.368799898,NA
Year_5,11521,LA_Tech,3,1,15,21,AGHS3,1,NA,10.414,7.7,3.860800102,NA
Year_5,11522,LA_Tech,3,1,15,22,AGHS3,1,NA,9.652,7.7,2.539999898,NA
Year_5,11523,LA_Tech,3,1,15,23,AGHS3,1,NA,10.16,3.6,1.3716,NA
Year_5,11524,LA_Tech,3,1,15,24,AGHS3,1,NA,11.684,7.8,2.489200102,NA
Year_5,11525,LA_Tech,3,1,15,25,AGHS3,1,NA,10.668,7.8,0.4572,NA
Year_5,11526,LA_Tech,3,1,15,26,AGH25,4,NA,11.684,7.8,0.558799898,NA
Year_5,11527,LA_Tech,3,1,15,27,AGH25,4,NA,9.398,7.7,0.8382,NA
Year_5,11528,LA_Tech,3,1,15,28,AGH25,4,NA,10.922,6.4,NA,NA
Year_5,11529,LA_Tech,3,1,15,29,AGH25,4,NA,9.144,7.6,0.508000102,NA
Year_5,11530,LA_Tech,3,1,15,30,AGH25,4,NA,8.89,6.4,0.4572,NA
Year_5,11601,LA_Tech,4,1,16,1,AGHS2,5,NA,10.668,7.6,0.584200102,NA
Year_5,11602,LA_Tech,4,1,16,2,AGHS2,5,NA,10.16,7.7,3.301999898,NA
Year_5,11603,LA_Tech,4,1,16,3,AGHS2,5,NA,10.668,7.8,3.2004,NA
Year_5,11604,LA_Tech,4,1,16,4,AGHS2,5,NA,10.414,7.8,3.175000102,NA
Year_5,11605,LA_Tech,4,1,16,5,AGHS2,5,NA,11.43,7.7,1.4478,NA
Year_5,11606,LA_Tech,4,1,16,6,AGH25,4,NA,9.144,7.5,0.711199898,NA
Year_5,11607,LA_Tech,4,1,16,7,AGH25,4,NA,8.89,7.5,1.422400102,NA
Year_5,11608,LA_Tech,4,1,16,8,AGH25,4,NA,9.144,7.5,0.4572,NA
Year_5,11609,LA_Tech,4,1,16,9,AGH25,4,NA,7.62,7.4,0.660400102,NA
Year_5,11610,LA_Tech,4,1,16,10,AGH25,4,NA,8.636,7.5,0.6096,NA
Year_5,11611,LA_Tech,4,1,16,11,AGHS1,6,NA,10.668,8,2.7432,NA
Year_5,11612,LA_Tech,4,1,16,12,AGHS1,6,NA,9.906,8.1,4.063999898,NA
Year_5,11613,LA_Tech,4,1,16,13,AGHS1,6,NA,10.668,8.1,2.006599898,NA
Year_5,11614,LA_Tech,4,1,16,14,AGHS1,6,NA,9.652,8.1,3.860800102,NA
Year_5,11615,LA_Tech,4,1,16,15,AGHS1,6,NA,8.89,8.1,3.5814,NA
Year_5,11616,LA_Tech,4,1,16,16,AGHS3,1,NA,11.176,8.2,2.844799898,NA
Year_5,11617,LA_Tech,4,1,16,17,AGHS3,1,NA,7.112,8,4.318000102,NA
Year_5,11618,LA_Tech,4,1,16,18,AGHS3,1,NA,6.858,8,2.8956,NA
Year_5,11619,LA_Tech,4,1,16,19,AGHS3,1,NA,10.414,7.9,2.616199898,NA
Year_5,11620,LA_Tech,4,1,16,20,AGHS3,1,NA,10.414,8.1,3.251200102,NA
Year_5,11621,LA_Tech,4,1,16,21,AGHS4,2,NA,10.922,7.7,2.387599898,NA
Year_5,11622,LA_Tech,4,1,16,22,AGHS4,2,NA,10.16,7.7,2.794000102,NA
Year_5,11623,LA_Tech,4,1,16,23,AGHS4,2,NA,11.176,7.7,1.955800102,NA
Year_5,11624,LA_Tech,4,1,16,24,AGHS4,2,NA,10.922,7.7,0.4572,NA
Year_5,11625,LA_Tech,4,1,16,25,AGHS4,2,NA,11.43,7.7,0.4572,NA
Year_5,11626,LA_Tech,4,1,16,26,AGH2,3,NA,7.112,7.2,0.762,NA
Year_5,11627,LA_Tech,4,1,16,27,AGH2,3,NA,8.89,7.1,0.787399898,NA
Year_5,11628,LA_Tech,4,1,16,28,AGH2,3,NA,9.652,7,0.431800102,NA
Year_5,11629,LA_Tech,4,1,16,29,AGH2,3,NA,9.144,6.7,0.6096,NA
Year_5,11630,LA_Tech,4,1,16,30,AGH2,3,NA,NA,NA,NA,NA
Year_5,11701,LA_Tech,4,1,17,1,AGHS2,5,NA,9.906,7.5,0.3048,NA
Year_5,11702,LA_Tech,4,0,17,2,AGHS2,5,NA,8.89,7.8,2.920999898,NA
Year_5,11703,LA_Tech,4,0,17,3,AGHS2,5,NA,9.652,7.8,2.1336,NA
Year_5,11704,LA_Tech,4,0,17,4,AGHS2,5,NA,8.89,8,2.920999898,NA
Year_5,11705,LA_Tech,4,1,17,5,AGHS2,5,NA,11.684,7.9,0.634999898,NA
Year_5,11706,LA_Tech,4,1,17,6,AGH25,4,NA,8.128,6.8,0.5334,NA
Year_5,11707,LA_Tech,4,0,17,7,AGH25,4,NA,7.874,7.4,0.482599898,NA
Year_5,11708,LA_Tech,4,0,17,8,AGH25,4,NA,8.89,7.4,1.143,NA
Year_5,11709,LA_Tech,4,0,17,9,AGH25,4,NA,6.858,6.8,0.965200102,NA
Year_5,11710,LA_Tech,4,1,17,10,AGH25,4,NA,8.128,7.4,0.634999898,NA
Year_5,11711,LA_Tech,4,1,17,11,AGHS1,6,NA,10.414,7.7,0.8382,NA
Year_5,11712,LA_Tech,4,0,17,12,AGHS1,6,NA,8.128,7.6,1.905,NA
Year_5,11713,LA_Tech,4,0,17,13,AGHS1,6,NA,6.858,7.6,3.556000102,NA
Year_5,11714,LA_Tech,4,0,17,14,AGHS1,6,NA,8.636,7.8,3.632200102,NA
Year_5,11715,LA_Tech,4,1,17,15,AGHS1,6,NA,10.16,7.8,3.251200102,NA
Year_5,11716,LA_Tech,4,1,17,16,AGHS3,1,NA,8.89,7.7,2.870200102,NA
Year_5,11717,LA_Tech,4,0,17,17,AGHS3,1,NA,8.89,4.7,2.794000102,NA
Year_5,11718,LA_Tech,4,0,17,18,AGHS3,1,NA,NA,NA,NA,NA
Year_5,11719,LA_Tech,4,0,17,19,AGHS3,1,NA,8.89,7.6,2.336800102,NA
Year_5,11720,LA_Tech,4,1,17,20,AGHS3,1,NA,10.414,7.7,3.149599898,NA
Year_5,11721,LA_Tech,4,1,17,21,AGHS4,2,NA,11.43,7.7,3.301999898,NA
Year_5,11722,LA_Tech,4,0,17,22,AGHS4,2,NA,11.43,7.7,0.736600102,NA
Year_5,11723,LA_Tech,4,0,17,23,AGHS4,2,NA,11.176,7.7,0.558799898,NA
Year_5,11724,LA_Tech,4,0,17,24,AGHS4,2,NA,11.684,7.6,0.6096,NA
Year_5,11725,LA_Tech,4,1,17,25,AGHS4,2,NA,11.684,7.7,0.5334,NA
Year_5,11726,LA_Tech,4,1,17,26,AGH2,3,NA,8.89,6.7,1.0668,NA
Year_5,11727,LA_Tech,4,0,17,27,AGH2,3,NA,7.112,6.1,0.4572,NA
Year_5,11728,LA_Tech,4,0,17,28,AGH2,3,NA,8.128,6.2,0.406399898,NA
Year_5,11729,LA_Tech,4,0,17,29,AGH2,3,NA,7.62,5.8,0.4572,NA
Year_5,11730,LA_Tech,4,1,17,30,AGH2,3,NA,7.112,6,0.55879999,NA
Year_5,11801,LA_Tech,4,1,18,1,AGHS2,5,NA,9.398,7.9,0.431800102,NA
Year_5,11802,LA_Tech,4,0,18,2,AGHS2,5,NA,9.906,7.9,3.2004,NA
Year_5,11803,LA_Tech,4,0,18,3,AGHS2,5,NA,8.89,7.9,2.946400102,NA
Year_5,11804,LA_Tech,4,0,18,4,AGHS2,5,NA,9.144,7.8,2.2098,NA
Year_5,11805,LA_Tech,4,1,18,5,AGHS2,5,NA,9.144,7.8,3.429,NA
Year_5,11806,LA_Tech,4,1,18,6,AGH25,4,NA,7.62,6.1,0.96520001,NA
Year_5,11807,LA_Tech,4,0,18,7,AGH25,4,NA,9.906,7.7,0.736600102,NA
Year_5,11808,LA_Tech,4,0,18,8,AGH25,4,NA,9.144,7.5,0.9906,NA
Year_5,11809,LA_Tech,4,0,18,9,AGH25,4,NA,10.922,7.5,0.939799898,NA
Year_5,11810,LA_Tech,4,1,18,10,AGH25,4,NA,12.192,7.8,0.96520001,NA
Year_5,11811,LA_Tech,4,1,18,11,AGHS1,6,NA,12.954,7.6,1.6002,NA
Year_5,11812,LA_Tech,4,0,18,12,AGHS1,6,NA,2.794,3.4,NA,NA
Year_5,11813,LA_Tech,4,0,18,13,AGHS1,6,NA,11.176,7.7,1.473199898,NA
Year_5,11814,LA_Tech,4,0,18,14,AGHS1,6,NA,7.366,7.5,1.422400102,NA
Year_5,11815,LA_Tech,4,1,18,15,AGHS1,6,NA,9.144,7.7,2.032000102,NA
